"date","adm_core","adm_com","adm_less","adm_prom","adm_sch","adm_spec","adm_swim"
2014-03-25,32,0,0,0,0,0,0
2014-03-26,26,0,0,0,35,0,9
2014-03-27,29,3,0,0,0,0,0
2014-03-28,86,0,0,0,0,0,0
2014-03-29,83,0,0,0,0,0,31
2014-03-30,76,0,0,0,0,0,0
2014-03-31,25,0,0,0,0,0,0
2014-04-01,31,0,0,0,0,0,0
2014-04-02,25,11,0,0,30,0,8
2014-04-03,28,4,0,0,0,0,0
2014-04-04,6,0,0,0,0,100,0
2014-04-05,56,0,0,0,0,7,0
2014-04-06,95,0,0,0,0,0,0
2014-04-07,43,0,0,0,35,0,9
2014-04-08,52,0,0,0,0,0,0
2014-04-09,60,23,0,0,35,0,13
2014-04-10,34,5,0,0,0,0,0
2014-04-11,101,0,0,0,0,0,10
2014-04-12,70,0,0,0,0,23,0
2014-04-13,86,0,0,0,0,31,0
2014-04-14,44,0,0,0,0,0,9
2014-04-15,97,12,0,0,0,0,0
2014-04-16,81,0,0,0,0,0,54
2014-04-17,55,4,0,0,0,0,49
2014-04-18,8,0,0,0,0,147,8
2014-04-19,61,0,0,0,0,21,0
2014-04-20,0,0,0,0,0,0,0
2014-04-21,47,0,0,0,35,0,0
2014-04-22,43,2,0,0,0,0,0
2014-04-23,56,11,0,0,35,0,0
2014-04-24,41,19,0,0,0,0,67
2014-04-25,135,0,0,0,0,0,9
2014-04-26,85,0,1041,0,0,0,0
2014-04-27,72,0,16,0,0,0,0
2014-04-28,44,0,15,0,35,0,0
2014-04-29,35,6,22,0,0,0,0
2014-04-30,25,9,22,0,0,0,0
2014-05-01,25,4,7,0,0,0,0
2014-05-02,73,0,10,0,0,42,12
2014-05-03,94,0,13,0,0,17,0
2014-05-04,120,0,6,0,0,0,0
2014-05-05,53,0,8,0,33,0,0
2014-05-06,53,18,22,0,0,0,0
2014-05-07,26,0,12,0,35,0,9
2014-05-08,19,5,12,0,0,0,60
2014-05-09,8,0,13,0,0,107,0
2014-05-10,82,0,15,0,0,0,0
2014-05-11,32,0,1,0,0,0,0
2014-05-12,22,0,7,0,35,0,130
2014-05-13,27,0,13,0,0,0,0
2014-05-14,22,0,21,0,0,0,9
2014-05-15,26,4,25,0,0,0,0
2014-05-16,4,0,15,0,0,133,0
2014-05-17,147,0,14,0,0,20,0
2014-05-18,147,9,5,0,0,32,0
2014-05-19,86,2,21,0,0,0,9
2014-05-20,52,0,12,0,0,0,70
2014-05-21,44,0,9,0,0,0,11
2014-05-22,74,0,12,0,45,0,100
2014-05-23,4,0,15,0,0,124,20
2014-05-24,85,0,109,0,0,0,0
2014-05-25,125,0,15,0,0,3,0
2014-05-26,358,0,18,4,0,0,3
2014-05-27,748,0,129,16,0,0,0
2014-05-28,1019,0,75,75,0,0,44
2014-05-29,737,11,42,145,0,0,1
2014-05-30,659,0,55,155,400,232,565
2014-05-31,1046,0,20,124,0,24,0
2014-06-01,554,25,4,9,0,0,0
2014-06-02,1053,316,64,222,1700,0,64
2014-06-03,1068,161,32,197,0,0,0
2014-06-04,1150,168,22,194,0,0,74
2014-06-05,1089,197,40,224,0,0,0
2014-06-06,981,240,19,96,0,178,71
2014-06-07,919,0,2,102,0,46,0
2014-06-08,531,38,0,2,0,455,0
2014-06-09,951,202,23,164,0,0,0
2014-06-10,764,255,17,147,0,0,50
2014-06-11,569,241,16,68,0,6,0
2014-06-12,767,263,20,113,0,0,0
2014-06-13,513,229,15,84,0,135,0
2014-06-14,669,40,5,47,0,132,0
2014-06-15,387,0,8,10,0,512,0
2014-06-16,735,373,15,86,0,0,0
2014-06-17,505,311,12,71,0,0,0
2014-06-18,525,255,9,100,0,0,13
2014-06-19,878,331,12,93,0,0,0
2014-06-20,972,209,11,130,0,144,0
2014-06-21,1021,45,0,55,0,0,0
2014-06-22,566,50,0,1,0,428,0
2014-06-23,861,513,13,66,0,50,480
2014-06-24,688,234,7,121,0,0,0
2014-06-25,909,157,10,86,0,0,0
2014-06-26,846,330,16,73,0,0,0
2014-06-27,781,285,17,82,0,134,56
2014-06-28,1101,33,5,56,0,33,0
2014-06-29,493,23,4,1,0,716,0
2014-06-30,792,362,3,97,0,487,420
2014-07-01,555,252,6,25,0,0,49
2014-07-02,569,253,6,68,0,0,0
2014-07-03,771,154,7,69,0,0,0
2014-07-04,478,0,0,26,0,0,58
2014-07-05,818,0,3,53,0,0,0
2014-07-06,539,0,4,3,0,360,0
2014-07-07,710,316,12,49,0,0,0
2014-07-08,551,428,6,41,0,0,117
2014-07-09,537,250,3,44,0,0,66
2014-07-10,795,320,1,58,0,0,54
2014-07-11,648,185,3,64,0,0,46
2014-07-12,798,32,2,63,0,97,0
2014-07-13,236,23,0,2,0,319,0
2014-07-14,629,265,4,50,0,0,131
2014-07-15,204,107,6,20,0,0,56
2014-07-16,587,198,6,58,0,0,66
2014-07-17,491,273,16,70,0,0,0
2014-07-18,707,179,5,69,0,97,0
2014-07-19,789,0,4,25,0,125,0
2014-07-20,528,0,1,0,0,855,1299
2014-07-21,620,168,3,89,0,0,0
2014-07-22,705,152,1,46,0,0,116
2014-07-23,490,162,0,62,0,0,65
2014-07-24,683,254,1,106,0,0,0
2014-07-25,709,155,0,54,0,125,12
2014-07-26,842,21,0,45,0,0,0
2014-07-27,241,20,0,2,0,327,0
2014-07-28,376,201,0,36,0,0,0
2014-07-29,334,200,0,34,0,0,0
2014-07-30,599,67,0,83,0,0,12
2014-07-31,443,217,0,29,0,0,0
2014-08-01,336,96,32,34,0,81,0
2014-08-02,202,0,0,16,0,54,0
2014-08-03,222,0,0,0,0,258,0
2014-08-04,277,9,0,39,0,0,0
2014-08-05,538,22,0,69,0,0,50
2014-08-06,600,0,0,111,0,0,11
2014-08-07,203,16,0,19,0,0,7793
2014-08-08,531,0,0,67,0,58,10
2014-08-09,306,2,0,27,0,0,0
2014-08-10,411,0,0,1,0,990,0
2014-08-11,40,8,0,0,0,0,0
2014-08-12,46,7,0,0,0,0,0
2014-08-13,32,0,0,0,25,0,0
2014-08-14,30,4,0,1,0,0,0
2014-08-15,7,0,0,0,0,49,0
2014-08-16,69,0,0,2,0,0,0
2014-08-17,150,0,0,1,0,0,0
2014-08-18,41,0,0,0,237,0,0
2014-08-19,27,0,0,0,0,0,0
2014-08-20,38,0,0,0,414,0,11
2014-08-21,42,0,0,0,232,0,0
2014-08-22,12,0,0,0,83,52,12
2014-08-23,55,0,0,5,0,27,0
2014-08-24,111,0,0,4,0,45,0
2014-08-25,23,0,0,7,0,0,56
2014-08-26,73,12,0,4,0,0,0
2014-08-27,15,0,0,0,0,0,57
2014-08-28,23,0,0,0,0,0,0
2014-08-29,8,0,0,0,0,76,0
2014-08-30,54,37,0,8,0,33,0
2014-08-31,89,0,0,1,0,0,0
2014-09-01,57,0,0,0,0,0,0
2014-09-02,23,0,0,0,0,0,0
2014-09-03,0,0,0,0,0,0,0
2014-09-04,0,0,0,0,0,0,0
2014-09-05,0,0,0,0,0,0,0
2014-09-06,0,0,0,0,0,0,0
2014-09-07,49,0,0,0,0,0,0
2014-09-08,26,0,0,0,0,0,12
2014-09-09,22,4,0,0,0,0,0
2014-09-10,18,15,0,0,0,0,0
2014-09-11,23,0,0,0,41,0,0
2014-09-12,12,0,0,0,0,61,11
2014-09-13,26,0,0,0,0,0,0
2014-09-14,43,0,0,0,0,0,0
2014-09-15,10,0,0,0,0,0,0
2014-09-16,9,12,0,0,0,0,0
2014-09-17,22,0,0,0,83,0,60
2014-09-18,21,0,0,0,120,0,0
2014-09-19,13,0,0,0,0,26,11
2014-09-20,75,0,0,0,0,0,15
2014-09-21,35,0,0,0,0,0,0
2014-09-22,7,0,0,0,65,0,0
2014-09-23,20,4,0,0,25,0,80
2014-09-24,17,9,0,0,109,0,59
2014-09-25,30,0,0,0,42,0,0
2014-09-26,12,0,0,0,35,42,94
2014-09-27,58,0,0,0,0,49,26
2014-09-28,55,0,0,0,0,24,0
2014-09-29,21,0,0,0,60,0,98
2014-09-30,21,0,0,0,0,0,0
2014-10-01,8,0,0,0,120,0,40
2014-10-02,11,4,0,0,20,0,60
2014-10-03,5,0,0,0,0,76,60
2014-10-04,30,0,0,0,0,9,0
2014-10-05,54,0,0,0,0,0,0
2014-10-06,18,0,0,0,65,0,91
2014-10-07,16,0,0,0,0,0,60
2014-10-08,17,0,0,0,0,0,8
2014-10-09,29,0,0,0,0,0,0
2014-10-10,4,0,0,0,0,45,11
2014-10-11,25,1,0,0,0,0,21
2014-10-12,43,0,0,0,0,33,0
2014-10-13,42,0,0,0,65,0,76
2014-10-14,16,0,0,0,0,0,70
2014-10-15,29,0,0,0,95,0,70
2014-10-16,44,0,0,0,377,0,0
2014-10-17,4,0,0,0,50,58,82
2014-10-18,41,12,0,0,1,24,0
2014-10-19,44,0,0,0,0,17,0
2014-10-20,12,0,0,0,90,0,44
2014-10-21,38,0,0,0,0,0,65
2014-10-22,30,0,0,0,0,0,61
2014-10-23,25,0,0,0,131,0,40
2014-10-24,3,0,0,0,30,31,61
2014-10-25,45,2,0,0,0,7,0
2014-10-26,32,0,0,0,0,0,0
2014-10-27,15,0,0,0,60,0,72
2014-10-28,9,0,0,0,60,0,60
2014-10-29,19,0,0,0,75,0,50
2014-10-30,18,0,0,0,224,0,42
2014-10-31,7,0,0,0,0,9,12
2014-11-01,46,2,0,0,0,0,15
2014-11-02,32,0,0,0,0,0,0
2014-11-03,13,0,0,0,105,0,73
2014-11-04,15,0,0,0,60,0,60
2014-11-05,8,0,0,0,167,0,70
2014-11-06,17,0,0,0,72,0,60
2014-11-07,6,0,0,0,80,37,78
2014-11-08,37,2,0,0,0,0,0
2014-11-09,44,0,0,0,0,0,0
2014-11-10,23,0,0,0,200,0,70
2014-11-11,23,12,0,0,102,0,60
2014-11-12,21,0,0,0,40,0,79
2014-11-13,19,0,0,0,0,0,0
2014-11-14,7,0,0,0,140,56,84
2014-11-15,23,0,0,0,0,0,0
2014-11-16,62,0,0,0,0,0,0
2014-11-17,16,0,0,0,215,0,50
2014-11-18,14,0,0,0,126,0,70
2014-11-19,24,0,0,0,117,0,85
2014-11-20,17,0,0,0,50,0,0
2014-11-21,9,0,0,0,0,43,20
2014-11-22,20,22,0,0,0,7,10
2014-11-23,42,0,0,0,0,15,0
2014-11-24,18,0,0,0,145,0,73
2014-11-25,14,0,0,0,210,0,60
2014-11-26,9,0,0,0,40,0,72
2014-11-27,0,0,0,0,0,0,0
2014-11-28,8,0,0,0,20,25,30
2014-11-29,37,0,0,0,0,0,0
2014-11-30,27,0,0,0,0,0,0
2014-12-01,15,0,38,0,247,0,77
2014-12-02,10,0,4,0,95,0,60
2014-12-03,11,0,4,0,50,0,77
2014-12-04,17,0,2,0,72,0,0
2014-12-05,8,0,0,0,120,53,71
2014-12-06,29,0,0,0,0,0,11
2014-12-07,61,0,0,0,0,13,0
2014-12-08,13,0,0,0,25,0,15
2014-12-09,13,0,4,0,167,0,0
2014-12-10,10,0,0,0,86,0,15
2014-12-11,18,0,0,0,90,0,60
2014-12-12,7,0,1,0,50,24,70
2014-12-13,31,0,0,0,0,14,17
2014-12-14,26,0,4,0,0,0,0
2014-12-15,14,0,0,0,60,0,51
2014-12-16,17,0,0,0,75,0,60
2014-12-17,6,0,0,0,0,0,0
2014-12-18,26,0,0,0,58,0,58
2014-12-19,10,0,0,0,120,32,50
2014-12-20,40,0,0,0,0,0,0
2014-12-21,46,0,0,0,0,0,0
2014-12-22,56,0,0,0,0,0,0
2014-12-23,19,0,0,0,0,0,55
2014-12-24,17,0,1,0,50,0,69
2014-12-25,0,0,0,0,0,0,0
2014-12-26,5,0,0,0,0,50,0
2014-12-27,30,0,0,0,0,0,0
2014-12-28,31,0,0,0,0,0,0
2014-12-29,9,0,0,0,0,0,0
2014-12-30,0,0,0,0,0,0,0
2014-12-31,0,0,0,0,0,0,0
2015-01-01,0,0,0,0,0,0,0
2015-01-02,6,0,0,0,0,19,0
2015-01-03,36,0,0,0,0,0,5
2015-01-04,37,0,3,0,0,0,0
2015-01-05,17,0,5,0,60,0,60
2015-01-06,11,0,0,0,105,0,60
2015-01-07,11,0,0,0,65,0,62
2015-01-08,16,0,0,0,60,0,60
2015-01-09,6,0,0,0,0,55,0
2015-01-10,39,0,0,0,0,11,0
2015-01-11,43,0,0,0,0,0,0
2015-01-12,17,0,0,0,3,0,14
2015-01-13,19,0,0,0,31,0,0
2015-01-14,12,0,0,0,0,0,0
2015-01-15,15,0,0,0,0,0,0
2015-01-16,20,0,0,0,210,40,300
2015-01-17,33,0,0,0,0,23,9
2015-01-18,38,0,0,0,0,0,0
2015-01-19,9,0,0,0,0,0,0
2015-01-20,12,0,0,0,0,0,0
2015-01-21,5,0,0,0,0,0,65
2015-01-22,6,0,0,0,0,0,0
2015-01-23,0,0,0,0,60,48,70
2015-01-24,42,0,0,0,0,17,0
2015-01-25,46,0,0,0,0,15,0
2015-01-26,13,0,0,0,0,0,0
2015-01-27,14,0,0,0,0,0,0
2015-01-28,26,0,0,0,460,0,580
2015-01-29,5,0,0,0,0,0,0
2015-01-30,0,0,0,0,50,35,100
2015-01-31,40,0,0,0,0,0,0
2015-02-01,45,0,0,0,0,0,0
2015-02-02,8,0,0,0,40,0,38
2015-02-03,21,0,0,0,0,0,0
2015-02-04,12,0,0,0,0,0,51
2015-02-05,11,0,0,0,141,0,0
2015-02-06,4,0,0,0,140,85,99
2015-02-07,67,0,0,0,0,0,0
2015-02-08,84,0,0,0,0,0,0
2015-02-09,17,0,0,0,0,0,68
2015-02-10,24,11,0,0,125,0,34
2015-02-11,40,0,0,0,0,0,0
2015-02-12,22,0,0,0,0,0,0
2015-02-13,1,0,0,0,120,29,93
2015-02-14,18,0,0,0,0,0,5
2015-02-15,65,0,0,0,0,0,0
2015-02-16,23,0,0,0,20,0,22
2015-02-17,32,0,0,0,0,0,0
2015-02-18,12,0,0,0,0,0,0
2015-02-19,14,0,0,0,0,0,0
2015-02-20,6,0,0,0,0,49,14
2015-02-21,51,0,0,0,176,0,101
2015-02-22,35,0,0,0,0,0,0
2015-02-23,13,0,0,0,97,0,138
2015-02-24,19,0,0,0,0,0,0
2015-02-25,15,0,0,0,0,0,35
2015-02-26,28,0,0,0,0,0,0
2015-02-27,0,0,0,0,0,0,0
2015-02-28,0,0,0,0,0,0,0
2015-03-01,37,0,0,0,0,0,0
2015-03-02,26,0,0,0,0,0,43
2015-03-03,28,0,0,0,0,0,0
2015-03-04,17,0,0,0,0,0,29
2015-03-05,24,0,0,0,0,0,0
2015-03-06,10,0,0,0,26,55,74
2015-03-07,47,7,0,0,0,23,0
2015-03-08,83,0,0,0,0,0,0
2015-03-09,25,0,0,0,0,0,75
2015-03-10,27,0,0,0,0,0,0
2015-03-11,21,0,0,0,0,0,0
2015-03-12,27,0,0,0,42,0,45
2015-03-13,8,0,0,0,0,98,10
2015-03-14,54,0,0,0,0,23,0
2015-03-15,72,0,0,0,0,19,0
2015-03-16,36,5,0,0,0,0,47
2015-03-17,24,0,0,0,0,0,0
2015-03-18,28,1,0,0,0,0,0
2015-03-19,21,3,0,0,46,0,50
2015-03-20,11,0,0,0,0,63,12
2015-03-21,75,0,0,0,0,0,0
2015-03-22,61,0,0,0,0,0,0
2015-03-23,42,0,0,0,0,0,12
2015-03-24,29,9,0,0,0,0,0
2015-03-25,40,0,0,0,32,0,0
2015-03-26,30,0,0,0,42,0,55
2015-03-27,9,0,0,0,0,96,0
2015-03-28,65,6,0,0,0,0,0
2015-03-29,144,0,0,0,0,0,0
2015-03-30,84,0,0,0,0,0,53
2015-03-31,78,0,0,0,0,0,0
2015-04-01,119,10,0,0,0,0,0
2015-04-02,96,18,0,0,0,0,0
2015-04-03,15,0,0,0,0,136,6
2015-04-04,84,8,0,0,0,0,0
2015-04-05,0,0,0,0,0,0,0
2015-04-06,46,0,0,0,0,0,9
2015-04-07,21,0,0,0,0,0,0
2015-04-08,29,0,0,0,0,0,0
2015-04-09,44,3,0,0,0,0,0
2015-04-10,7,0,0,0,0,129,0
2015-04-11,121,0,0,0,0,0,0
2015-04-12,85,0,0,0,0,38,0
2015-04-13,28,0,0,0,0,0,13
2015-04-14,31,0,0,0,0,0,0
2015-04-15,5,0,0,0,0,0,0
2015-04-16,0,0,0,0,0,0,0
2015-04-17,0,0,0,0,0,50,0
2015-04-18,56,0,0,0,0,0,0
2015-04-19,86,0,0,0,0,14,0
2015-04-20,33,0,0,0,0,0,0
2015-04-21,33,6,0,0,0,0,0
2015-04-22,32,3,0,0,0,0,0
2015-04-23,0,0,0,0,0,0,0
2015-04-24,6,0,0,0,0,89,11
2015-04-25,45,6,0,0,0,0,0
2015-04-26,69,0,0,0,0,0,0
2015-04-27,32,0,0,0,0,0,0
2015-04-28,33,0,0,0,0,0,0
2015-04-29,56,7,0,0,18,0,12
2015-04-30,36,2,0,0,0,0,0
2015-05-01,9,0,0,0,0,114,0
2015-05-02,76,0,1028,0,0,0,0
2015-05-03,164,0,18,0,0,0,0
2015-05-04,16,0,28,0,0,0,0
2015-05-05,26,20,31,0,0,0,0
2015-05-06,25,102,33,0,0,0,0
2015-05-07,40,16,13,0,21,0,38
2015-05-08,8,0,22,0,0,168,9
2015-05-09,89,0,12,0,0,26,0
2015-05-10,24,5,0,0,0,0,0
2015-05-11,36,0,6,0,250,0,0
2015-05-12,33,0,23,0,0,0,0
2015-05-13,33,0,8,0,0,0,10
2015-05-14,29,0,6,0,433,0,0
2015-05-15,4,0,14,0,0,57,6
2015-05-16,84,34,21,0,0,6,0
2015-05-17,84,6,2,0,0,0,0
2015-05-18,15,0,9,0,400,0,10
2015-05-19,56,8,20,0,0,0,0
2015-05-20,67,5,11,0,0,0,0
2015-05-21,15,10,12,0,0,0,0
2015-05-22,9,0,18,0,1119,137,0
2015-05-23,205,0,135,9,0,7,0
2015-05-24,130,0,14,0,0,0,0
2015-05-25,248,0,12,4,0,0,0
2015-05-26,344,0,45,15,0,0,0
2015-05-27,457,0,17,8,0,0,0
2015-05-28,577,0,42,42,0,0,0
2015-05-29,692,14,23,66,0,78,9
2015-05-30,642,0,4,23,0,0,0
2015-05-31,589,0,9,3,0,0,0
2015-06-01,976,149,41,85,0,0,0
2015-06-02,1096,223,27,170,0,0,0
2015-06-03,961,247,17,160,0,124,0
2015-06-04,887,238,22,175,0,151,0
2015-06-05,639,239,7,93,0,370,64
2015-06-06,604,13,2,69,0,0,0
2015-06-07,476,56,1,7,0,157,0
2015-06-08,862,187,14,98,0,230,25
2015-06-09,744,150,9,135,0,189,0
2015-06-10,886,195,11,166,0,0,129
2015-06-11,944,353,22,154,0,187,0
2015-06-12,850,272,19,140,0,295,125
2015-06-13,449,0,5,36,0,13,0
2015-06-14,629,38,2,5,0,424,0
2015-06-15,681,156,20,128,0,139,0
2015-06-16,931,308,15,107,0,154,0
2015-06-17,905,235,8,147,0,127,100
2015-06-18,911,315,5,176,0,0,0
2015-06-19,746,184,11,100,0,307,61
2015-06-20,1068,12,2,79,0,28,0
2015-06-21,568,0,0,1,0,331,0
2015-06-22,861,187,18,131,0,152,0
2015-06-23,923,328,13,110,0,176,0
2015-06-24,916,246,8,92,0,0,0
2015-06-25,839,460,9,135,0,0,0
2015-06-26,681,274,24,59,0,128,55
2015-06-27,842,30,3,60,0,21,0
2015-06-28,601,25,0,3,0,585,0
2015-06-29,655,243,3,93,0,128,0
2015-06-30,775,282,0,107,0,4,619
2015-07-01,698,215,10,62,4,0,0
2015-07-02,623,316,-1,88,0,0,63
2015-07-03,654,21,5,47,0,231,74
2015-07-04,415,0,0,7,0,7,0
2015-07-05,404,25,4,0,0,294,0
2015-07-06,685,197,9,71,0,110,0
2015-07-07,351,228,4,48,0,0,0
2015-07-08,472,177,4,42,0,0,52
2015-07-09,210,243,5,31,0,141,0
2015-07-10,423,256,1,80,0,190,60
2015-07-11,479,0,0,16,0,0,0
2015-07-12,322,15,0,2,0,274,0
2015-07-13,499,247,3,108,0,138,0
2015-07-14,559,166,5,108,0,149,0
2015-07-15,521,276,0,47,0,136,0
2015-07-16,671,307,9,84,0,122,0
2015-07-17,311,140,3,16,0,163,62
2015-07-18,650,37,5,47,0,0,0
2015-07-19,472,19,5,0,0,349,0
2015-07-20,457,214,2,65,0,0,0
2015-07-21,562,200,1,109,0,0,0
2015-07-22,618,248,0,120,0,0,80
2015-07-23,570,213,0,58,0,138,0
2015-07-24,694,230,0,90,0,181,42
2015-07-25,633,28,0,44,0,12,0
2015-07-26,488,68,0,2,0,488,0
2015-07-27,506,179,0,88,0,0,0
2015-07-28,566,193,0,57,0,0,0
2015-07-29,189,177,-1,42,0,0,80
2015-07-30,201,141,0,41,0,0,0
2015-07-31,376,199,0,71,0,74,0
2015-08-01,514,34,67,53,0,12,0
2015-08-02,371,24,0,5,0,423,0
2015-08-03,446,22,3,46,0,0,0
2015-08-04,530,96,0,57,0,0,0
2015-08-05,539,67,0,113,0,0,0
2015-08-06,521,34,0,94,0,0,0
2015-08-07,416,42,0,93,0,113,15
