"date","adm_core","adm_com","adm_less","adm_prom","adm_sch","adm_spec","adm_swim"
2015-08-08,424,35,0,22,0,33,0
2015-08-09,397,0,0,0,0,444,0
2015-08-10,28,0,0,3,0,0,0
2015-08-11,49,0,0,3,0,0,0
2015-08-12,47,0,0,7,0,0,0
2015-08-13,31,0,0,9,0,0,0
2015-08-14,7,0,0,19,0,100,17
2015-08-15,126,0,0,11,0,0,0
2015-08-16,131,0,0,21,0,0,0
2015-08-17,31,0,0,0,65,0,0
2015-08-18,33,0,0,4,589,0,0
2015-08-19,35,0,0,3,0,0,24
2015-08-20,23,0,0,0,532,0,0
2015-08-21,8,0,0,2,228,108,0
2015-08-22,63,0,0,53,0,3,0
2015-08-23,94,0,0,2,0,10,0
2015-08-24,49,0,2,0,0,0,0
2015-08-25,19,0,0,2,400,0,0
2015-08-26,4,0,0,0,0,0,0
2015-08-27,41,3,0,2,409,0,0
2015-08-28,2,0,0,1,0,121,0
2015-08-29,107,0,0,7,285,14,0
2015-08-30,105,0,0,0,0,0,0
2015-08-31,6,0,0,0,0,0,0
2015-09-01,32,0,0,0,0,0,0
2015-09-02,22,7,0,0,0,1,0
2015-09-03,39,0,0,2,2128,0,0
2015-09-04,7,0,0,0,0,79,0
2015-09-05,46,0,0,0,0,0,0
2015-09-06,89,0,0,5,0,0,0
2015-09-07,15,0,0,0,0,0,0
2015-09-08,35,0,0,0,0,0,0
2015-09-09,20,2,0,0,0,0,0
2015-09-10,33,0,0,0,0,0,0
2015-09-11,1,0,0,0,0,65,0
2015-09-12,82,0,0,0,0,20,0
2015-09-13,58,0,0,0,0,0,0
2015-09-14,21,0,0,0,0,0,0
2015-09-15,31,0,0,0,0,0,0
2015-09-16,11,0,0,0,0,0,0
2015-09-17,32,0,0,0,0,0,0
2015-09-18,4,0,0,0,0,55,0
2015-09-19,35,0,0,0,0,0,0
2015-09-20,65,0,0,0,0,0,0
2015-09-21,21,0,0,0,0,0,0
2015-09-22,18,0,0,0,0,0,0
2015-09-23,21,0,0,0,0,0,0
2015-09-24,14,0,0,0,0,0,0
2015-09-25,7,0,0,0,0,87,0
2015-09-26,75,0,0,0,0,30,0
2015-09-27,45,0,0,0,0,0,0
2015-09-28,28,0,0,0,0,0,0
2015-09-29,22,10,0,0,0,0,0
2015-09-30,29,8,0,0,2,0,11
2015-10-01,22,0,0,0,0,0,0
2015-10-02,23,0,0,0,0,132,0
2015-10-03,48,0,0,0,0,7,0
2015-10-04,61,0,0,0,0,19,0
2015-10-05,26,0,0,0,0,0,0
2015-10-06,14,7,0,0,0,0,0
2015-10-07,37,0,0,0,0,0,13
2015-10-08,35,0,0,0,0,0,0
2015-10-09,5,0,0,0,0,69,0
2015-10-10,43,0,0,0,0,0,0
2015-10-11,47,0,0,0,0,0,0
2015-10-12,28,0,0,0,2,0,12
2015-10-13,23,0,0,0,0,0,0
2015-10-14,27,0,0,0,0,0,0
2015-10-15,30,0,0,0,0,0,0
2015-10-16,2,0,0,0,0,34,0
2015-10-17,38,0,0,0,0,0,0
2015-10-18,49,0,0,0,0,0,0
2015-10-19,22,0,0,0,0,0,12
2015-10-20,14,0,0,0,0,0,0
2015-10-21,18,0,0,0,0,0,12
2015-10-22,20,0,0,0,0,0,0
2015-10-23,8,0,0,0,0,29,0
2015-10-24,21,0,0,0,0,0,0
2015-10-25,40,0,0,0,0,0,0
2015-10-26,21,0,0,0,10,0,12
2015-10-27,18,0,0,0,0,0,0
2015-10-28,18,0,0,0,0,0,0
2015-10-29,13,0,0,0,0,0,0
2015-10-30,5,0,0,0,0,16,0
2015-10-31,19,0,0,0,0,16,0
2015-11-01,79,0,0,0,0,0,0
2015-11-02,22,0,0,0,0,0,0
2015-11-03,30,0,0,0,0,0,0
2015-11-04,18,0,0,0,6,0,12
2015-11-05,24,0,0,0,0,0,0
2015-11-06,8,0,0,0,68,46,60
2015-11-07,20,0,0,0,0,0,0
2015-11-08,40,0,0,0,0,0,0
2015-11-09,19,0,0,0,0,0,0
2015-11-10,20,0,0,0,0,0,0
2015-11-11,11,0,0,0,12,0,12
2015-11-12,19,0,0,0,0,0,0
2015-11-13,6,0,0,0,20,63,11
2015-11-14,40,0,0,0,0,0,0
2015-11-15,29,0,0,0,0,0,0
2015-11-16,9,0,0,0,106,0,55
2015-11-17,13,0,0,0,73,0,50
2015-11-18,14,4,0,0,60,0,76
2015-11-19,16,0,0,0,116,0,46
2015-11-20,7,0,0,0,71,43,47
2015-11-21,66,0,0,0,0,14,0
2015-11-22,64,0,0,0,0,0,0
2015-11-23,15,0,0,0,69,0,93
2015-11-24,17,0,0,0,159,0,0
2015-11-25,13,0,0,0,0,0,9
2015-11-26,0,0,0,0,0,0,0
2015-11-27,7,0,0,0,0,20,0
2015-11-28,42,0,0,0,0,0,0
2015-11-29,32,0,0,0,0,0,0
2015-11-30,10,0,0,0,154,0,76
2015-12-01,18,0,44,0,201,0,57
2015-12-02,17,0,0,0,66,0,60
2015-12-03,20,0,0,0,148,0,32
2015-12-04,3,0,2,0,75,58,57
2015-12-05,46,0,0,0,0,6,10
2015-12-06,94,0,0,0,0,6,0
2015-12-07,19,0,0,0,0,0,0
2015-12-08,11,0,0,0,70,0,33
2015-12-09,12,5,0,0,0,0,0
2015-12-10,18,0,0,0,0,0,0
2015-12-11,6,0,0,0,136,30,173
2015-12-12,44,0,0,0,0,25,0
2015-12-13,34,0,0,0,0,15,0
2015-12-14,12,0,0,0,26,0,43
2015-12-15,21,6,0,0,43,0,38
2015-12-16,24,0,0,0,42,0,77
2015-12-17,28,0,0,0,63,0,28
2015-12-18,18,0,0,0,56,17,16
2015-12-19,26,0,0,0,0,0,0
2015-12-20,32,0,0,0,0,0,0
2015-12-21,19,0,0,0,0,0,39
2015-12-22,23,0,0,0,31,0,30
2015-12-23,39,0,0,0,0,0,0
2015-12-24,17,0,0,0,0,0,0
2015-12-25,0,0,0,0,0,0,0
2015-12-26,30,0,0,0,0,0,0
2015-12-27,0,0,0,0,0,0,0
2015-12-28,16,0,0,0,13,0,30
2015-12-29,33,0,0,0,20,0,28
2015-12-30,15,0,0,0,55,0,49
2015-12-31,16,0,0,0,18,0,23
2016-01-01,0,0,0,0,0,0,0
2016-01-02,21,0,0,0,0,0,0
2016-01-03,32,0,0,0,0,0,0
2016-01-04,23,0,0,0,0,0,55
2016-01-05,15,0,0,0,41,0,41
2016-01-06,20,0,0,0,70,0,50
2016-01-07,18,0,0,0,85,0,32
2016-01-08,21,0,0,0,122,47,62
2016-01-09,45,0,0,0,0,12,0
2016-01-10,46,0,0,0,0,19,0
2016-01-11,14,0,0,0,94,0,53
2016-01-12,12,0,0,0,96,0,24
2016-01-13,20,0,0,0,0,0,0
2016-01-14,20,4,0,0,122,0,43
2016-01-15,10,0,0,0,0,51,0
2016-01-16,47,0,0,0,0,18,0
2016-01-17,60,0,0,0,0,19,0
2016-01-18,15,0,0,0,23,0,29
2016-01-19,16,6,0,0,92,0,47
2016-01-20,14,0,0,0,81,0,58
2016-01-21,11,0,0,0,0,0,0
2016-01-22,7,0,0,0,102,59,34
2016-01-23,74,0,0,0,0,0,0
2016-01-24,77,0,0,0,0,0,0
2016-01-25,14,0,0,0,52,0,42
2016-01-26,22,0,0,0,52,0,50
2016-01-27,22,0,0,0,45,0,43
2016-01-28,19,0,0,0,52,0,43
2016-01-29,4,0,0,0,44,70,44
2016-01-30,29,0,1,0,0,0,0
2016-01-31,50,0,0,0,0,0,0
2016-02-01,19,0,0,0,36,0,42
2016-02-02,17,0,0,0,54,0,23
2016-02-03,28,0,0,0,0,0,0
2016-02-04,17,0,0,0,37,0,40
2016-02-05,8,0,0,0,5,55,30
2016-02-06,50,0,0,0,0,0,0
2016-02-07,36,0,0,0,0,0,0
2016-02-08,22,11,0,0,31,0,40
2016-02-09,20,0,0,0,0,0,0
2016-02-10,22,0,0,0,190,0,100
2016-02-11,20,0,0,0,0,0,0
2016-02-12,3,0,0,0,144,37,51
2016-02-13,49,0,0,0,0,17,0
2016-02-14,51,0,0,0,0,0,0
2016-02-15,33,0,0,0,8,0,37
2016-02-16,36,6,2,0,20,0,19
2016-02-17,49,0,0,0,62,0,51
2016-02-18,16,20,0,0,0,0,0
2016-02-19,4,0,0,0,60,56,34
2016-02-20,49,0,0,0,0,0,35
2016-02-21,107,0,0,0,0,12,0
2016-02-22,16,0,0,0,35,0,35
2016-02-23,12,14,0,0,95,0,20
2016-02-24,13,0,0,0,24,0,34
2016-02-25,30,0,0,0,0,0,0
2016-02-26,5,0,0,0,0,55,0
2016-02-27,62,0,0,0,0,0,0
2016-02-28,60,0,0,0,0,0,0
2016-02-29,36,0,0,0,11,0,31
2016-03-01,38,10,0,0,128,0,19
2016-03-02,16,0,0,0,0,0,0
2016-03-03,21,0,0,0,110,0,34
2016-03-04,9,0,0,0,0,54,28
2016-03-05,63,0,0,0,0,10,0
2016-03-06,73,0,0,0,0,0,0
2016-03-07,49,16,0,0,9,0,34
2016-03-08,44,8,0,0,0,0,16
2016-03-09,28,1,0,0,15,0,44
2016-03-10,24,3,0,0,35,0,25
2016-03-11,3,0,0,0,0,90,40
2016-03-12,21,0,0,0,0,0,0
2016-03-13,73,0,0,0,0,9,0
2016-03-14,24,0,0,0,55,0,43
2016-03-15,31,0,0,0,49,0,21
2016-03-16,21,0,0,0,24,0,9
2016-03-17,32,0,0,0,99,0,15
2016-03-18,5,0,0,0,0,49,0
2016-03-19,50,0,0,0,0,27,0
2016-03-20,72,0,0,0,0,0,0
2016-03-21,41,0,0,0,57,0,29
2016-03-22,35,0,0,0,66,0,23
2016-03-23,31,0,0,0,39,0,42
2016-03-24,30,0,0,0,57,0,47
2016-03-25,7,0,0,0,0,65,12
2016-03-26,18,0,0,0,0,0,0
2016-03-27,0,0,0,0,0,0,0
2016-03-28,52,0,0,0,0,0,0
2016-03-29,39,0,0,0,37,0,11
2016-03-30,79,0,0,0,700,0,350
2016-03-31,62,0,0,0,0,0,0
2016-04-01,10,0,0,0,0,77,11
2016-04-02,86,0,0,0,0,0,0
2016-04-03,92,0,0,0,0,0,0
2016-04-04,29,0,0,0,23,0,41
2016-04-05,28,8,0,0,68,0,23
2016-04-06,56,0,0,0,21,0,37
2016-04-07,20,0,0,0,21,0,27
2016-04-08,9,0,0,0,0,76,38
2016-04-09,82,0,0,0,0,9,0
2016-04-10,70,0,0,0,0,28,0
2016-04-11,60,10,0,0,19,0,39
2016-04-12,27,0,0,0,52,0,21
2016-04-13,40,0,0,0,10,0,8
2016-04-14,46,0,0,0,0,0,0
2016-04-15,7,0,0,0,32,49,12
2016-04-16,47,10,0,0,0,0,8
2016-04-17,72,0,0,0,0,14,0
2016-04-18,32,0,0,0,12,0,47
2016-04-19,31,0,0,0,41,0,28
2016-04-20,45,0,0,0,29,0,68
2016-04-21,18,0,0,0,19,0,26
2016-04-22,6,0,0,0,0,70,27
2016-04-23,68,0,0,0,0,0,7
2016-04-24,146,0,0,0,0,0,0
2016-04-25,30,0,0,0,14,0,48
2016-04-26,25,0,0,0,35,0,26
2016-04-27,29,4,0,0,7,0,54
2016-04-28,18,0,0,0,13,0,53
2016-04-29,10,0,0,0,0,0,29
2016-04-30,97,0,984,0,0,10,0
2016-05-01,78,0,12,0,0,0,0
2016-05-02,8,0,22,0,0,0,50
2016-05-03,47,10,27,0,130,0,38
2016-05-04,26,0,8,0,108,0,29
2016-05-05,33,0,4,0,160,0,41
2016-05-06,7,0,26,0,0,81,27
2016-05-07,90,0,16,0,0,0,0
2016-05-08,35,0,0,0,0,0,0
2016-05-09,31,0,2,0,0,0,48
2016-05-10,41,4,8,0,0,0,21
2016-05-11,32,8,9,0,20,0,54
2016-05-12,25,0,2,0,91,0,12
2016-05-13,2,0,3,0,0,123,38
2016-05-14,129,0,4,0,0,0,0
2016-05-15,146,0,2,0,0,0,0
2016-05-16,50,0,3,0,0,0,29
2016-05-17,26,0,0,0,31,0,28
2016-05-18,38,5,2,0,0,0,0
2016-05-19,31,10,24,0,240,0,31
2016-05-20,7,0,5,0,75,173,40
2016-05-21,129,0,7,0,0,9,0
2016-05-22,257,0,0,0,0,62,0
2016-05-23,59,0,4,3,150,0,47
2016-05-24,59,4,5,0,63,0,23
2016-05-25,109,12,7,0,43,0,29
2016-05-26,109,0,14,0,0,0,23
2016-05-27,5,0,16,0,0,144,18
2016-05-28,604,0,126,8,0,0,0
2016-05-29,535,0,14,15,0,184,0
2016-05-30,1113,0,20,23,0,38,0
2016-05-31,446,0,49,37,0,0,0
2016-06-01,303,9,38,51,0,0,26
2016-06-02,719,2,38,117,0,0,25
2016-06-03,942,11,32,111,0,185,28
2016-06-04,823,27,15,53,0,9,0
2016-06-05,678,0,19,14,0,685,0
2016-06-06,879,145,32,185,0,0,0
2016-06-07,977,90,35,148,0,0,0
2016-06-08,1063,211,23,174,0,0,60
2016-06-09,998,139,30,131,0,0,321
2016-06-10,906,280,15,124,0,163,39
2016-06-11,896,20,5,74,0,17,0
2016-06-12,640,0,5,2,0,861,300
2016-06-13,698,122,4,89,0,0,156
2016-06-14,996,233,35,233,0,0,28
2016-06-15,903,220,26,96,0,0,0
2016-06-16,805,199,8,123,0,0,0
2016-06-17,880,299,22,61,0,113,290
2016-06-18,899,11,7,86,0,84,0
2016-06-19,458,0,4,4,0,302,0
2016-06-20,779,184,26,71,0,0,182
2016-06-21,895,294,14,95,0,0,28
2016-06-22,798,238,12,218,0,60,537
2016-06-23,811,245,9,114,0,0,1049
2016-06-24,798,288,5,97,0,123,100
2016-06-25,767,0,2,84,0,87,200
2016-06-26,441,0,3,0,0,333,0
2016-06-27,712,205,10,57,0,0,349
2016-06-28,753,279,3,96,0,162,470
2016-06-29,712,281,6,60,0,0,50
2016-06-30,418,301,11,59,200,400,589
2016-07-01,383,165,18,23,0,88,50
2016-07-02,446,0,0,25,0,150,0
2016-07-03,469,0,0,1,0,321,285
2016-07-04,502,0,0,23,0,0,10
2016-07-05,449,174,12,83,0,0,127
2016-07-06,722,248,2,64,0,0,0
2016-07-07,832,253,11,116,0,0,54
2016-07-08,678,229,4,67,0,115,239
2016-07-09,973,0,8,71,0,12,0
2016-07-10,623,0,1,2,0,380,0
2016-07-11,633,170,9,35,0,0,70
2016-07-12,740,198,8,109,3,0,50
2016-07-13,616,328,5,60,0,0,63
2016-07-14,720,272,4,81,0,0,34
2016-07-15,745,187,2,80,0,130,86
2016-07-16,840,20,0,59,0,29,0
2016-07-17,519,12,3,0,0,405,0
2016-07-18,557,171,4,51,0,150,250
2016-07-19,528,178,9,51,0,0,94
2016-07-20,634,268,7,60,0,0,89
2016-07-21,652,221,10,43,0,0,37
2016-07-22,679,218,3,85,0,80,91
2016-07-23,891,52,-2,103,0,22,0
2016-07-24,448,0,1,0,0,395,0
2016-07-25,572,123,7,40,0,0,0
2016-07-26,559,164,0,45,0,0,215
2016-07-27,623,227,1,63,0,0,240
2016-07-28,775,207,0,58,0,0,15
2016-07-29,554,132,0,59,0,34,3
2016-07-30,643,15,0,35,0,68,0
2016-07-31,438,14,0,6,0,372,0
2016-08-01,591,51,61,52,0,0,15
2016-08-02,468,0,2,23,0,200,429
2016-08-03,565,46,5,46,0,0,200
2016-08-04,501,20,0,46,0,0,15
2016-08-05,320,19,0,4,0,46,5
2016-08-06,378,20,0,31,0,61,0
2016-08-07,384,11,0,0,0,323,0
2016-08-08,167,0,0,21,0,0,8
2016-08-09,173,0,0,11,0,0,0
2016-08-10,157,0,0,55,0,0,0
2016-08-11,66,0,0,3,0,0,0
2016-08-12,67,0,0,12,0,102,0
2016-08-13,418,4,0,34,0,55,0
2016-08-14,377,0,0,10,0,62,0
2016-08-15,77,0,0,16,252,0,0
2016-08-16,55,8,0,1,0,0,0
2016-08-17,87,0,0,1,530,0,0
2016-08-18,78,0,0,5,163,0,0
2016-08-19,61,0,0,0,519,86,5
2016-08-20,236,0,0,23,0,26,8
2016-08-21,149,0,0,9,0,0,0
2016-08-22,30,0,2,0,150,0,0
2016-08-23,38,0,0,6,125,0,0
2016-08-24,65,0,0,0,703,0,0
2016-08-25,49,0,0,0,177,0,42
2016-08-26,29,0,0,3,150,54,5
2016-08-27,222,0,0,11,0,44,27
2016-08-28,248,0,0,0,0,44,0
2016-08-29,31,0,2,0,875,0,33
2016-08-30,25,0,0,0,1202,0,26
2016-08-31,15,5,0,2,167,0,44
2016-09-01,21,0,0,0,0,0,0
2016-09-02,7,0,0,0,129,84,26
2016-09-03,86,0,0,0,0,0,8
2016-09-04,92,0,0,0,0,0,0
2016-09-05,8,0,0,0,0,0,2
2016-09-06,16,0,0,0,96,0,0
2016-09-07,13,0,0,0,205,0,55
2016-09-08,23,0,0,0,0,0,0
2016-09-09,6,0,0,0,0,95,38
2016-09-10,54,0,0,2,0,0,0
2016-09-11,82,0,0,0,0,0,0
2016-09-12,2,0,0,0,0,0,0
2016-09-13,18,0,0,0,0,0,0
2016-09-14,23,3,0,0,13,0,44
2016-09-15,17,0,0,0,0,0,0
2016-09-16,4,0,0,0,0,49,29
2016-09-17,68,0,0,0,0,17,20
2016-09-18,57,0,0,0,0,37,0
2016-09-19,19,0,0,0,0,0,49
2016-09-20,11,0,0,0,0,0,0
2016-09-21,15,0,0,0,0,0,35
2016-09-22,18,0,0,0,0,0,0
2016-09-23,10,0,0,0,0,35,34
2016-09-24,79,0,0,0,0,56,4
2016-09-25,48,0,0,0,0,66,0
2016-09-26,17,0,1,0,43,0,57
2016-09-27,24,4,0,0,0,0,0
2016-09-28,28,0,0,0,0,0,74
2016-09-29,27,0,0,0,240,0,12
2016-09-30,5,0,0,0,0,92,25
2016-10-01,34,0,0,0,0,0,0
2016-10-02,74,0,0,0,0,0,0
2016-10-03,17,0,0,0,0,0,53
2016-10-04,19,0,0,0,0,0,0
2016-10-05,22,4,0,0,10,0,42
2016-10-06,9,0,0,0,0,0,0
2016-10-07,6,0,0,0,0,48,0
2016-10-08,37,0,0,0,0,0,33
2016-10-09,48,0,0,0,0,0,0
2016-10-10,18,0,0,0,0,0,37
2016-10-11,10,9,0,0,0,0,0
2016-10-12,22,0,0,0,30,0,48
2016-10-13,9,0,0,0,0,0,0
2016-10-14,4,0,0,0,0,0,6
2016-10-15,68,0,0,0,0,8,10
2016-10-16,100,0,0,0,0,3,0
2016-10-17,6,0,0,0,23,0,54
2016-10-18,15,0,0,0,0,0,0
2016-10-19,17,0,0,0,26,0,81
2016-10-20,15,0,0,0,0,22,0
2016-10-21,1,0,0,0,17,30,47
2016-10-22,49,0,0,0,0,20,14
2016-10-23,60,0,0,0,0,0,0
2016-10-24,14,0,0,0,42,0,71
2016-10-25,11,0,0,0,0,0,0
2016-10-26,8,0,0,0,10,0,61
2016-10-27,11,0,0,0,0,0,0
2016-10-28,4,0,0,0,106,33,190
2016-10-29,87,0,0,0,0,6,10
2016-10-30,63,0,0,0,0,0,0
2016-10-31,3,0,0,0,0,0,44
2016-11-01,18,0,0,0,25,0,28
2016-11-02,11,0,0,0,0,0,0
2016-11-03,10,0,0,0,42,0,8
2016-11-04,2,0,0,0,37,28,32
2016-11-05,46,0,0,0,0,11,0
2016-11-06,34,0,0,0,0,0,0
2016-11-07,11,0,0,0,77,0,69
2016-11-08,13,0,0,0,0,0,0
2016-11-09,14,0,0,0,40,0,62
2016-11-10,8,0,0,0,0,0,0
2016-11-11,11,0,0,0,64,27,0
2016-11-12,37,0,0,0,21,0,48
2016-11-13,58,0,0,0,0,42,0
2016-11-14,10,11,0,0,0,0,0
2016-11-15,6,0,0,0,174,0,100
2016-11-16,39,0,0,0,0,0,55
2016-11-17,7,0,0,0,97,0,52
2016-11-18,6,0,0,0,9,27,33
2016-11-19,59,0,0,0,0,36,0
2016-11-20,26,6,0,0,0,0,0
2016-11-21,3,0,0,0,0,0,0
2016-11-22,14,0,0,0,109,0,0
2016-11-23,14,0,0,0,0,0,0
2016-11-24,0,0,0,0,0,0,0
2016-11-25,8,0,0,0,0,24,0
2016-11-26,37,0,0,0,0,17,16
2016-11-27,48,0,0,0,0,0,0
2016-11-28,2,0,0,0,65,0,80
2016-11-29,17,0,0,0,0,0,0
2016-11-30,4,0,0,0,102,0,40
2016-12-01,7,0,49,0,87,0,48
2016-12-02,3,0,0,0,121,10,38
2016-12-03,15,0,0,0,0,14,5
2016-12-04,29,0,0,0,0,0,0
2016-12-05,12,0,2,0,0,0,0
2016-12-06,14,16,0,0,0,0,0
2016-12-07,4,0,0,0,32,0,33
2016-12-08,7,0,0,0,35,0,32
2016-12-09,3,0,0,0,0,24,0
2016-12-10,41,0,0,0,35,18,42
2016-12-11,37,0,0,0,0,10,0
2016-12-12,1,0,0,0,36,0,41
2016-12-13,12,6,0,0,30,0,30
2016-12-14,14,0,0,0,0,0,0
2016-12-15,6,0,0,0,0,0,0
2016-12-16,3,0,0,0,0,14,0
2016-12-17,16,0,0,0,0,0,0
2016-12-18,30,0,0,0,0,0,0
2016-12-19,2,0,0,0,0,0,0
2016-12-20,17,0,0,0,20,0,47
2016-12-21,10,0,0,0,0,0,0
2016-12-22,12,0,0,0,33,0,70
2016-12-23,25,0,0,0,0,0,45
2016-12-24,0,0,0,0,0,0,0
2016-12-25,0,0,0,0,0,0,0
2016-12-26,11,0,0,0,0,0,0
2016-12-27,12,0,0,0,0,0,0
2016-12-28,17,0,0,0,6,0,62
2016-12-29,30,0,0,0,18,0,9
2016-12-30,3,0,0,0,13,71,23
2016-12-31,0,0,0,0,0,0,0
